train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.7162860631942749,0,9,,,,,
,0,16,0.6371856331825256,0.4051237106323242,,,
,0,16,,,0.7278378009796143,,
0.5900630950927734,1,19,,,,,
0.578235924243927,1,29,,,,,
,1,33,0.5406420826911926,0.3576313257217407,,,
,1,33,,,0.5796415209770203,,
0.644487738609314,2,39,,,,,
0.44272974133491516,2,49,,,,,
,2,50,0.4974481463432312,0.4424399435520172,,,
,2,50,,,0.530133068561554,,
0.6357982754707336,3,59,,,,,
,3,67,0.47699615359306335,0.49890783429145813,,,
,3,67,,,0.5092062950134277,,
0.5141866207122803,4,69,,,,,
0.4662625789642334,4,79,,,,,
,4,84,0.5063465237617493,0.40224704146385193,,,
,4,84,,,0.4820622503757477,,
0.5370170474052429,5,89,,,,,
0.5118520855903625,5,99,,,,,
,5,101,0.45843932032585144,0.5351995229721069,,,
,5,101,,,0.4992629885673523,,
0.47769972681999207,6,109,,,,,
,6,118,0.44799384474754333,0.5315815806388855,,,
,6,118,,,0.4624956250190735,,
0.39040273427963257,7,119,,,,,
0.5427583456039429,7,129,,,,,
,7,135,0.4482429027557373,0.5566821098327637,,,
,7,135,,,0.44569605588912964,,
0.578262448310852,8,139,,,,,
0.4268190860748291,8,149,,,,,
,8,152,0.4486066997051239,0.543552577495575,,,
,8,152,,,0.45589518547058105,,
0.523837685585022,9,159,,,,,
0.5653846859931946,9,169,,,,,
,9,169,0.44906488060951233,0.5463956594467163,,,
,9,169,,,0.4348708987236023,,
0.3327198028564453,10,179,,,,,
,10,186,0.450609028339386,0.5718930959701538,,,
,10,186,,,0.410241961479187,,
0.40066757798194885,11,189,,,,,
0.3778769075870514,11,199,,,,,
,11,203,0.4279225766658783,0.5531165599822998,,,
,11,203,,,0.4264836013317108,,
0.413374125957489,12,209,,,,,
0.5078863501548767,12,219,,,,,
,12,220,0.42645302414894104,0.5682452321052551,,,
,12,220,,,0.4172247052192688,,
0.5303255319595337,13,229,,,,,
,13,237,0.4251384735107422,0.5862876176834106,,,
,13,237,,,0.4108279049396515,,
0.34322595596313477,14,239,,,,,
0.4657237231731415,14,249,,,,,
,14,254,0.45515650510787964,0.5156099796295166,,,
,14,254,,,0.43793943524360657,,
0.3666708469390869,15,259,,,,,
0.37495744228363037,15,269,,,,,
,15,271,0.43450313806533813,0.5520405769348145,,,
,15,271,,,0.42012664675712585,,
0.3849559426307678,16,279,,,,,
,16,288,0.449983686208725,0.6134007573127747,,,
,16,288,,,0.38951173424720764,,
0.38571715354919434,17,289,,,,,
0.454819917678833,17,299,,,,,
,17,305,0.4250395894050598,0.587334156036377,,,
,17,305,,,0.39795422554016113,,
0.3194178342819214,18,309,,,,,
0.5263000130653381,18,319,,,,,
,18,322,0.4230848550796509,0.5764676332473755,,,
,18,322,,,0.39133021235466003,,
0.3529801666736603,19,329,,,,,
0.3256896436214447,19,339,,,,,
,19,339,0.41939467191696167,0.6080757975578308,,,
,19,339,,,0.382943719625473,,
0.4513304829597473,20,349,,,,,
,20,356,0.4235544502735138,0.5754751563072205,,,
,20,356,,,0.38091063499450684,,
0.34318724274635315,21,359,,,,,
0.35405969619750977,21,369,,,,,
,21,373,0.4202941358089447,0.6065567135810852,,,
,21,373,,,0.3634799122810364,,
0.35883182287216187,22,379,,,,,
0.5963247418403625,22,389,,,,,
,22,390,0.44503673911094666,0.5261853337287903,,,
,22,390,,,0.40597569942474365,,
0.4959982931613922,23,399,,,,,
,23,407,0.45431309938430786,0.5881029367446899,,,
,23,407,,,0.42384570837020874,,
0.4123833477497101,24,409,,,,,
0.3472926616668701,24,419,,,,,
,24,424,0.41631752252578735,0.6179452538490295,,,
,24,424,,,0.3904733657836914,,
0.4446796774864197,25,429,,,,,
0.3394334614276886,25,439,,,,,
,25,441,0.45792844891548157,0.6041732430458069,,,
,25,441,,,0.3654322624206543,,
0.38933855295181274,26,449,,,,,
,26,458,0.43322262167930603,0.6016011238098145,,,
,26,458,,,0.39090675115585327,,
0.35754746198654175,27,459,,,,,
0.355068176984787,27,469,,,,,
,27,475,0.4364105761051178,0.6092043519020081,,,
,27,475,,,0.35879597067832947,,
0.21223381161689758,28,479,,,,,
0.4045964777469635,28,489,,,,,
,28,492,0.4296486973762512,0.6028761863708496,,,
,28,492,,,0.3617722690105438,,
0.41883963346481323,29,499,,,,,
0.40155401825904846,29,509,,,,,
,29,509,0.41998907923698425,0.6139671206474304,,,
,29,509,,,0.3532460927963257,,
0.25703778862953186,30,519,,,,,
,30,526,0.4163340628147125,0.5565271377563477,,,
,30,526,,,0.35902830958366394,,
0.43267741799354553,31,529,,,,,
0.486077219247818,31,539,,,,,
,31,543,0.41079869866371155,0.6046457290649414,,,
,31,543,,,0.3664388656616211,,
0.37403103709220886,32,549,,,,,
0.26021072268486023,32,559,,,,,
,32,560,0.41873449087142944,0.5865270495414734,,,
,32,560,,,0.3409675657749176,,
