train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.9605280160903931,0,9,,,,,
,0,16,0.7925052642822266,0.0,,,
,0,16,,,1.0467593669891357,,
0.6383885145187378,1,19,,,,,
0.6232659220695496,1,29,,,,,
,1,33,0.6107020974159241,0.20330889523029327,,,
,1,33,,,0.6574674844741821,,
0.5921845436096191,2,39,,,,,
0.6938448548316956,2,49,,,,,
,2,50,0.5332542657852173,0.402145653963089,,,
,2,50,,,0.5764164924621582,,
0.5555935502052307,3,59,,,,,
,3,67,0.5293675661087036,0.48829784989356995,,,
,3,67,,,0.5186857581138611,,
0.49702516198158264,4,69,,,,,
0.5324709415435791,4,79,,,,,
,4,84,0.46540403366088867,0.5260205864906311,,,
,4,84,,,0.4850831925868988,,
0.45754098892211914,5,89,,,,,
0.5829017162322998,5,99,,,,,
,5,101,0.4423384368419647,0.5417649149894714,,,
,5,101,,,0.44525086879730225,,
0.4252966344356537,6,109,,,,,
,6,118,0.4415305554866791,0.5536873936653137,,,
,6,118,,,0.4669667184352875,,
0.38945016264915466,7,119,,,,,
0.48127812147140503,7,129,,,,,
,7,135,0.4372689723968506,0.5620526075363159,,,
,7,135,,,0.43658754229545593,,
0.40024900436401367,8,139,,,,,
0.44920533895492554,8,149,,,,,
,8,152,0.414139986038208,0.5824630260467529,,,
,8,152,,,0.41428110003471375,,
0.3326418399810791,9,159,,,,,
0.3114510476589203,9,169,,,,,
,9,169,0.412750244140625,0.5793570280075073,,,
,9,169,,,0.3886960744857788,,
0.4556007981300354,10,179,,,,,
,10,186,0.4339181184768677,0.5557125806808472,,,
,10,186,,,0.3664482831954956,,
0.38266074657440186,11,189,,,,,
0.4160444736480713,11,199,,,,,
,11,203,0.413763165473938,0.5703768134117126,,,
,11,203,,,0.38811472058296204,,
0.29736608266830444,12,209,,,,,
0.32611727714538574,12,219,,,,,
,12,220,0.44840240478515625,0.5570745468139648,,,
,12,220,,,0.3548899292945862,,
0.37419837713241577,13,229,,,,,
,13,237,0.4259512424468994,0.590408205986023,,,
,13,237,,,0.354770690202713,,
0.38158583641052246,14,239,,,,,
0.3245890736579895,14,249,,,,,
,14,254,0.4248163104057312,0.5776562690734863,,,
,14,254,,,0.3507404625415802,,
0.2743358016014099,15,259,,,,,
0.31676554679870605,15,269,,,,,
,15,271,0.43689632415771484,0.5677283406257629,,,
,15,271,,,0.3414553999900818,,
0.3326723575592041,16,279,,,,,
,16,288,0.4306981563568115,0.5833563208580017,,,
,16,288,,,0.36378633975982666,,
0.29314953088760376,17,289,,,,,
0.3827119767665863,17,299,,,,,
,17,305,0.42046618461608887,0.5733709931373596,,,
,17,305,,,0.34850311279296875,,
0.2412823736667633,18,309,,,,,
0.27245160937309265,18,319,,,,,
,18,322,0.46505412459373474,0.5553615689277649,,,
,18,322,,,0.3367229104042053,,
0.2925301492214203,19,329,,,,,
0.2041875571012497,19,339,,,,,
,19,339,0.46331673860549927,0.5980493426322937,,,
,19,339,,,0.2935262620449066,,
0.4659043252468109,20,349,,,,,
,20,356,0.4259711503982544,0.606174886226654,,,
,20,356,,,0.32619068026542664,,
0.3213421404361725,21,359,,,,,
0.23811571300029755,21,369,,,,,
,21,373,0.43377771973609924,0.590005099773407,,,
,21,373,,,0.29250213503837585,,
0.3300180435180664,22,379,,,,,
0.3670651316642761,22,389,,,,,
,22,390,0.43462711572647095,0.5918257236480713,,,
,22,390,,,0.3024479150772095,,
0.28006526827812195,23,399,,,,,
,23,407,0.4773809611797333,0.544045627117157,,,
,23,407,,,0.2817085087299347,,
0.22574257850646973,24,409,,,,,
0.24651575088500977,24,419,,,,,
,24,424,0.6547425389289856,0.48408642411231995,,,
,24,424,,,0.2712520956993103,,
0.3240055441856384,25,429,,,,,
0.31164222955703735,25,439,,,,,
,25,441,0.4878450036048889,0.5423848032951355,,,
,25,441,,,0.3249044716358185,,
0.2924399971961975,26,449,,,,,
,26,458,0.46057820320129395,0.5431784987449646,,,
,26,458,,,0.2674767076969147,,
0.15541359782218933,27,459,,,,,
0.20600731670856476,27,469,,,,,
,27,475,0.49904128909111023,0.5793910026550293,,,
,27,475,,,0.23538735508918762,,
0.3257107138633728,28,479,,,,,
0.17088547348976135,28,489,,,,,
,28,492,0.5360087752342224,0.5714196562767029,,,
,28,492,,,0.21362735331058502,,
0.16904574632644653,29,499,,,,,
0.4080856740474701,29,509,,,,,
,29,509,0.48926159739494324,0.5846595764160156,,,
,29,509,,,0.23154795169830322,,
,9,510,,,,0.3291560709476471,0.6858764290809631
