train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.6802679896354675,0,9,,,,,
,0,16,0.5999404788017273,0.3194253146648407,,,
,0,16,,,0.6508041620254517,,
0.5768382549285889,1,19,,,,,
0.5363317131996155,1,29,,,,,
,1,33,0.5040364265441895,0.5420386791229248,,,
,1,33,,,0.5333495736122131,,
0.45969146490097046,2,39,,,,,
0.38012489676475525,2,49,,,,,
,2,50,0.4698963165283203,0.5675234198570251,,,
,2,50,,,0.4327315390110016,,
0.43780168890953064,3,59,,,,,
,3,67,0.45417025685310364,0.562610387802124,,,
,3,67,,,0.37823811173439026,,
0.29265448451042175,4,69,,,,,
0.3318924307823181,4,79,,,,,
,4,84,0.4581199884414673,0.5512456297874451,,,
,4,84,,,0.3263196647167206,,
0.27151888608932495,5,89,,,,,
0.27032020688056946,5,99,,,,,
,5,101,0.47982078790664673,0.5034730434417725,,,
,5,101,,,0.2900610566139221,,
0.3495403528213501,6,109,,,,,
,6,118,0.4800725281238556,0.5266859531402588,,,
,6,118,,,0.26033666729927063,,
0.2418801188468933,7,119,,,,,
0.1904103010892868,7,129,,,,,
,7,135,0.5081111192703247,0.484290212392807,,,
,7,135,,,0.22287774085998535,,
0.1806565374135971,8,139,,,,,
0.22578278183937073,8,149,,,,,
,8,152,0.5383259654045105,0.49679771065711975,,,
,8,152,,,0.19503149390220642,,
0.21721909940242767,9,159,,,,,
0.24830631911754608,9,169,,,,,
,9,169,0.5546096563339233,0.5150025486946106,,,
,9,169,,,0.17413759231567383,,
0.1951780766248703,10,179,,,,,
,10,186,0.5898635387420654,0.5126411318778992,,,
,10,186,,,0.15243996679782867,,
0.13707861304283142,11,189,,,,,
0.103504478931427,11,199,,,,,
,11,203,0.6309437155723572,0.4901374876499176,,,
,11,203,,,0.13024134933948517,,
0.1563669592142105,12,209,,,,,
0.15365776419639587,12,219,,,,,
,12,220,0.6833035945892334,0.48393648862838745,,,
,12,220,,,0.1191042885184288,,
0.12457095831632614,13,229,,,,,
,13,237,0.7051545977592468,0.49577006697654724,,,
,13,237,,,0.10636311769485474,,
0.08251671493053436,14,239,,,,,
0.0859447717666626,14,249,,,,,
,14,254,0.7309640049934387,0.4949731230735779,,,
,14,254,,,0.08693841844797134,,
0.052135106176137924,15,259,,,,,
0.03323576599359512,15,269,,,,,
,15,271,0.7969992160797119,0.49566078186035156,,,
,15,271,,,0.07292083650827408,,
0.03211481124162674,16,279,,,,,
,16,288,0.8210919499397278,0.4963400661945343,,,
,16,288,,,0.06500016897916794,,
0.1113397479057312,17,289,,,,,
0.04596985504031181,17,299,,,,,
,17,305,0.8756239414215088,0.4733951687812805,,,
,17,305,,,0.05621814727783203,,
0.03163016214966774,18,309,,,,,
0.018553707748651505,18,319,,,,,
,18,322,0.927984356880188,0.48674169182777405,,,
,18,322,,,0.04891560971736908,,
0.054253071546554565,19,329,,,,,
0.03317512571811676,19,339,,,,,
,19,339,0.9473645687103271,0.4860367476940155,,,
,19,339,,,0.045814089477062225,,
0.04854615405201912,20,349,,,,,
,20,356,1.0048081874847412,0.5091784000396729,,,
,20,356,,,0.03488759696483612,,
0.012332519516348839,21,359,,,,,
0.032118771225214005,21,369,,,,,
,21,373,1.0273548364639282,0.5062122344970703,,,
,21,373,,,0.027411850169301033,,
0.026468075811862946,22,379,,,,,
0.0262385755777359,22,389,,,,,
,22,390,1.0825985670089722,0.5036410093307495,,,
,22,390,,,0.026584897190332413,,
0.023027613759040833,23,399,,,,,
,23,407,1.1482118368148804,0.5047447681427002,,,
,23,407,,,0.02748304232954979,,
,3,408,,,,0.3766292929649353,0.666087806224823
