train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.7677344679832458,0,9,,,,,
,0,16,0.6644928455352783,0.38853442668914795,,,
,0,16,,,0.8976746797561646,,
0.6444242000579834,1,19,,,,,
0.5600792169570923,1,29,,,,,
,1,33,0.6251969337463379,0.20771200954914093,,,
,1,33,,,0.6208539009094238,,
0.4384361505508423,2,39,,,,,
0.5041345953941345,2,49,,,,,
,2,50,0.544171929359436,0.4616592824459076,,,
,2,50,,,0.5458555817604065,,
0.4398467540740967,3,59,,,,,
,3,67,0.519675076007843,0.4000416398048401,,,
,3,67,,,0.4908412992954254,,
0.5876323580741882,4,69,,,,,
0.4021507501602173,4,79,,,,,
,4,84,0.5483176708221436,0.33564522862434387,,,
,4,84,,,0.4856779873371124,,
0.4121825695037842,5,89,,,,,
0.4718937873840332,5,99,,,,,
,5,101,0.4560782313346863,0.5124964118003845,,,
,5,101,,,0.47048041224479675,,
0.5498481392860413,6,109,,,,,
,6,118,0.5599930882453918,0.49981850385665894,,,
,6,118,,,0.4799861013889313,,
0.5965548753738403,7,119,,,,,
0.4197283089160919,7,129,,,,,
,7,135,0.4809686541557312,0.5089272856712341,,,
,7,135,,,0.4530540704727173,,
0.44786325097084045,8,139,,,,,
0.47285082936286926,8,149,,,,,
,8,152,0.4261084198951721,0.5458155274391174,,,
,8,152,,,0.43333950638771057,,
0.4610057771205902,9,159,,,,,
0.3565538823604584,9,169,,,,,
,9,169,0.41673704981803894,0.5706257224082947,,,
,9,169,,,0.3962966799736023,,
0.46372902393341064,10,179,,,,,
,10,186,0.5086071491241455,0.4259200394153595,,,
,10,186,,,0.3982594609260559,,
0.37910428643226624,11,189,,,,,
0.35475802421569824,11,199,,,,,
,11,203,0.47950831055641174,0.5401312112808228,,,
,11,203,,,0.4074205458164215,,
0.5091368556022644,12,209,,,,,
0.4089585840702057,12,219,,,,,
,12,220,0.41964778304100037,0.5927975177764893,,,
,12,220,,,0.41561079025268555,,
0.46267080307006836,13,229,,,,,
,13,237,0.412875771522522,0.5870546698570251,,,
,13,237,,,0.41558408737182617,,
0.5102543830871582,14,239,,,,,
0.37362587451934814,14,249,,,,,
,14,254,0.46320611238479614,0.5710254907608032,,,
,14,254,,,0.37457290291786194,,
0.4136895537376404,15,259,,,,,
0.2820342183113098,15,269,,,,,
,15,271,0.43165963888168335,0.5916292071342468,,,
,15,271,,,0.3621211051940918,,
0.32083433866500854,16,279,,,,,
,16,288,0.41795432567596436,0.5875743627548218,,,
,16,288,,,0.34379756450653076,,
0.3416513502597809,17,289,,,,,
0.25748491287231445,17,299,,,,,
,17,305,0.4326294958591461,0.5650325417518616,,,
,17,305,,,0.3151485025882721,,
0.2778245508670807,18,309,,,,,
0.22214166820049286,18,319,,,,,
,18,322,0.44313231110572815,0.5561985969543457,,,
,18,322,,,0.30099302530288696,,
0.2859407067298889,19,329,,,,,
0.42398175597190857,19,339,,,,,
,19,339,0.42878133058547974,0.5714923739433289,,,
,19,339,,,0.32630228996276855,,
0.2129199355840683,20,349,,,,,
,20,356,0.42234304547309875,0.578292965888977,,,
,20,356,,,0.30326324701309204,,
0.2579072117805481,21,359,,,,,
0.29208576679229736,21,369,,,,,
,21,373,0.4716314673423767,0.5478259325027466,,,
,21,373,,,0.27416229248046875,,
0.33373209834098816,22,379,,,,,
0.2512888014316559,22,389,,,,,
,22,390,0.455700159072876,0.5686717629432678,,,
,22,390,,,0.2553781270980835,,
0.3235939145088196,23,399,,,,,
,23,407,0.44984909892082214,0.5241082906723022,,,
,23,407,,,0.2886936068534851,,
0.30685675144195557,24,409,,,,,
0.1582057774066925,24,419,,,,,
,24,424,0.5051224231719971,0.550221860408783,,,
,24,424,,,0.27820390462875366,,
0.5024312734603882,25,429,,,,,
0.23952122032642365,25,439,,,,,
,25,441,0.4646947383880615,0.5394771695137024,,,
,25,441,,,0.2775232791900635,,
0.1538398712873459,26,449,,,,,
,26,458,0.6968346834182739,0.548773467540741,,,
,26,458,,,0.23588794469833374,,
0.46028679609298706,27,459,,,,,
0.3470730483531952,27,469,,,,,
,27,475,0.4860782027244568,0.5599499344825745,,,
,27,475,,,0.2713926434516907,,
0.277518093585968,28,479,,,,,
0.25823384523391724,28,489,,,,,
,28,492,0.5724757313728333,0.514370858669281,,,
,28,492,,,0.20887890458106995,,
0.19454875588417053,29,499,,,,,
0.2597948908805847,29,509,,,,,
,29,509,0.5121873617172241,0.546870768070221,,,
,29,509,,,0.2230759561061859,,
0.11830823123455048,30,519,,,,,
,30,526,0.5714332461357117,0.49693650007247925,,,
,30,526,,,0.21324318647384644,,
0.18402032554149628,31,529,,,,,
0.27980783581733704,31,539,,,,,
,31,543,0.6881173849105835,0.5544611811637878,,,
,31,543,,,0.17608284950256348,,
0.23793624341487885,32,549,,,,,
0.1348620057106018,32,559,,,,,
,32,560,0.5925489068031311,0.5133984684944153,,,
,32,560,,,0.21806026995182037,,
0.06469377875328064,33,569,,,,,
,33,577,0.637221097946167,0.5404943823814392,,,
,33,577,,,0.15426890552043915,,
,13,578,,,,0.3342166543006897,0.6827747225761414
