train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.5386612415313721,0,9,,,,,
,0,16,0.6125503778457642,0.38065606355667114,,,
,0,16,,,0.6441147923469543,,
0.6158952713012695,1,19,,,,,
0.5221472978591919,1,29,,,,,
,1,33,0.5338439345359802,0.4030996859073639,,,
,1,33,,,0.5626287460327148,,
0.4954557418823242,2,39,,,,,
0.5183152556419373,2,49,,,,,
,2,50,0.5018094182014465,0.4565974771976471,,,
,2,50,,,0.5323650240898132,,
0.49622732400894165,3,59,,,,,
,3,67,0.4881541430950165,0.4732898473739624,,,
,3,67,,,0.5106492042541504,,
0.48192691802978516,4,69,,,,,
0.5734664797782898,4,79,,,,,
,4,84,0.48869869112968445,0.4541986286640167,,,
,4,84,,,0.4948444664478302,,
0.5457214713096619,5,89,,,,,
0.5218498110771179,5,99,,,,,
,5,101,0.4975531995296478,0.4804278612136841,,,
,5,101,,,0.4962092936038971,,
0.41406142711639404,6,109,,,,,
,6,118,0.45871806144714355,0.530597448348999,,,
,6,118,,,0.46451279520988464,,
0.4288620948791504,7,119,,,,,
0.6103018522262573,7,129,,,,,
,7,135,0.5119561553001404,0.4961061179637909,,,
,7,135,,,0.48758357763290405,,
0.5387477278709412,8,139,,,,,
0.566644549369812,8,149,,,,,
,8,152,0.4608747363090515,0.5025104880332947,,,
,8,152,,,0.46647730469703674,,
0.39168161153793335,9,159,,,,,
0.5350035429000854,9,169,,,,,
,9,169,0.44885551929473877,0.5395580530166626,,,
,9,169,,,0.4515981376171112,,
0.5082617998123169,10,179,,,,,
,10,186,0.4419519901275635,0.5467418432235718,,,
,10,186,,,0.42951563000679016,,
0.48878511786460876,11,189,,,,,
0.33736997842788696,11,199,,,,,
,11,203,0.4358519911766052,0.5621001720428467,,,
,11,203,,,0.42658036947250366,,
0.6307427287101746,12,209,,,,,
0.3106147050857544,12,219,,,,,
,12,220,0.44638508558273315,0.5420958399772644,,,
,12,220,,,0.4172017276287079,,
0.3798915147781372,13,229,,,,,
,13,237,0.4543556571006775,0.5846855640411377,,,
,13,237,,,0.4193148612976074,,
0.3661816716194153,14,239,,,,,
0.4386233985424042,14,249,,,,,
,14,254,0.4354553818702698,0.5524198412895203,,,
,14,254,,,0.41588065028190613,,
0.46023479104042053,15,259,,,,,
0.3623093366622925,15,269,,,,,
,15,271,0.4284970164299011,0.5710253119468689,,,
,15,271,,,0.4005821645259857,,
0.2567395865917206,16,279,,,,,
,16,288,0.4292159676551819,0.547234833240509,,,
,16,288,,,0.4224434196949005,,
0.345951110124588,17,289,,,,,
0.4356379806995392,17,299,,,,,
,17,305,0.45108649134635925,0.5284639596939087,,,
,17,305,,,0.429559588432312,,
0.33138853311538696,18,309,,,,,
0.38051313161849976,18,319,,,,,
,18,322,0.43873125314712524,0.5886163115501404,,,
,18,322,,,0.39304491877555847,,
0.3618307113647461,19,329,,,,,
0.39551371335983276,19,339,,,,,
,19,339,0.4307287335395813,0.5713332295417786,,,
,19,339,,,0.39574360847473145,,
0.4262002110481262,20,349,,,,,
,20,356,0.42947256565093994,0.5762051939964294,,,
,20,356,,,0.38847291469573975,,
0.3889130651950836,21,359,,,,,
0.3859381675720215,21,369,,,,,
,21,373,0.4258411228656769,0.5789031982421875,,,
,21,373,,,0.39187583327293396,,
0.3205049932003021,22,379,,,,,
0.35223883390426636,22,389,,,,,
,22,390,0.4235108494758606,0.5910863280296326,,,
,22,390,,,0.3896197974681854,,
0.3480088710784912,23,399,,,,,
,23,407,0.42674750089645386,0.5812995433807373,,,
,23,407,,,0.38603127002716064,,
0.32331958413124084,24,409,,,,,
0.42256635427474976,24,419,,,,,
,24,424,0.42709410190582275,0.5888228416442871,,,
,24,424,,,0.3800623118877411,,
0.35758352279663086,25,429,,,,,
0.42606914043426514,25,439,,,,,
,25,441,0.42370352149009705,0.6050631999969482,,,
,25,441,,,0.36992496252059937,,
0.32466912269592285,26,449,,,,,
,26,458,0.42766326665878296,0.5834106206893921,,,
,26,458,,,0.3799581229686737,,
0.40320974588394165,27,459,,,,,
0.4048732817173004,27,469,,,,,
,27,475,0.42630666494369507,0.5798447728157043,,,
,27,475,,,0.3798277974128723,,
0.3114112615585327,28,479,,,,,
0.43069612979888916,28,489,,,,,
,28,492,0.4290805459022522,0.5853933095932007,,,
,28,492,,,0.38285237550735474,,
0.3829609155654907,29,499,,,,,
0.3591817617416382,29,509,,,,,
,29,509,0.4202769994735718,0.6036838889122009,,,
,29,509,,,0.36608654260635376,,
0.40104636549949646,30,519,,,,,
,30,526,0.44058918952941895,0.5303842425346375,,,
,30,526,,,0.3658704459667206,,
0.2767350375652313,31,529,,,,,
0.27943089604377747,31,539,,,,,
,31,543,0.42636963725090027,0.5919079184532166,,,
,31,543,,,0.3538042902946472,,
0.25040698051452637,32,549,,,,,
0.35990312695503235,32,559,,,,,
,32,560,0.42783766984939575,0.5623950958251953,,,
,32,560,,,0.357109397649765,,
0.49114054441452026,33,569,,,,,
,33,577,0.42211487889289856,0.5870651602745056,,,
,33,577,,,0.36114802956581116,,
0.3780209422111511,34,579,,,,,
0.28450721502304077,34,589,,,,,
,34,594,0.4589821398258209,0.5277421474456787,,,
,34,594,,,0.34272295236587524,,
0.4170246422290802,35,599,,,,,
0.30336320400238037,35,609,,,,,
,35,611,0.44506365060806274,0.5422683954238892,,,
,35,611,,,0.3968554139137268,,
0.535812497138977,36,619,,,,,
,36,628,0.4242052137851715,0.6059361696243286,,,
,36,628,,,0.4131983518600464,,
0.33843547105789185,37,629,,,,,
0.3566494286060333,37,639,,,,,
,37,645,0.4199506640434265,0.5810393691062927,,,
,37,645,,,0.35831964015960693,,
0.3202611207962036,38,649,,,,,
0.31827086210250854,38,659,,,,,
,38,662,0.42156264185905457,0.5998928546905518,,,
,38,662,,,0.35188719630241394,,
0.4184931814670563,39,669,,,,,
0.46466001868247986,39,679,,,,,
,39,679,0.42166560888290405,0.5824918150901794,,,
,39,679,,,0.353847473859787,,
0.34116700291633606,40,689,,,,,
,40,696,0.4217730462551117,0.6087813377380371,,,
,40,696,,,0.36897262930870056,,
0.2963954508304596,41,699,,,,,
0.2810542583465576,41,709,,,,,
,41,713,0.4221462309360504,0.588977038860321,,,
,41,713,,,0.341915100812912,,
0.3780994117259979,42,719,,,,,
0.3861125111579895,42,729,,,,,
,42,730,0.4243444502353668,0.5859916806221008,,,
,42,730,,,0.34577396512031555,,
0.3388053774833679,43,739,,,,,
,43,747,0.42322611808776855,0.5989974737167358,,,
,43,747,,,0.3436315357685089,,
0.27048590779304504,44,749,,,,,
0.3414498567581177,44,759,,,,,
,44,764,0.4233607351779938,0.5827718377113342,,,
,44,764,,,0.3452279567718506,,
0.3323744535446167,45,769,,,,,
0.3579481244087219,45,779,,,,,
,45,781,0.4932319223880768,0.5075936913490295,,,
,45,781,,,0.3506537079811096,,
0.2702069878578186,46,789,,,,,
,46,798,0.42290550470352173,0.6093551516532898,,,
,46,798,,,0.3485037088394165,,
0.24223627150058746,47,799,,,,,
0.3600483238697052,47,809,,,,,
,47,815,0.4221329092979431,0.5717512369155884,,,
,47,815,,,0.34290793538093567,,
0.3490626811981201,48,819,,,,,
0.2874176800251007,48,829,,,,,
,48,832,0.4203360080718994,0.5945550799369812,,,
,48,832,,,0.33449262380599976,,
0.48448020219802856,49,839,,,,,
0.299269437789917,49,849,,,,,
,49,849,0.44059112668037415,0.5506802797317505,,,
,49,849,,,0.3325568735599518,,
0.3104361593723297,50,859,,,,,
,50,866,0.44622689485549927,0.6068617701530457,,,
