train_bce_step,epoch,step,val_bce,val_mcc,train_bce_epoch,test_bce,test_mcc
0.6557724475860596,0,9,,,,,
,0,16,0.6150128245353699,0.2618200182914734,,,
,0,16,,,0.6594334840774536,,
0.6114843487739563,1,19,,,,,
0.5056203007698059,1,29,,,,,
,1,33,0.5151082277297974,0.5128396153450012,,,
,1,33,,,0.5467539429664612,,
0.424387127161026,2,39,,,,,
0.4789125323295593,2,49,,,,,
,2,50,0.4809676706790924,0.5373754501342773,,,
,2,50,,,0.44641733169555664,,
0.24552024900913239,3,59,,,,,
,3,67,0.47047480940818787,0.5713881850242615,,,
,3,67,,,0.38467589020729065,,
0.39261192083358765,4,69,,,,,
0.35497304797172546,4,79,,,,,
,4,84,0.46206134557724,0.5433933734893799,,,
,4,84,,,0.33607953786849976,,
0.24370934069156647,5,89,,,,,
0.2617146372795105,5,99,,,,,
,5,101,0.47314366698265076,0.5331001281738281,,,
,5,101,,,0.2975500524044037,,
0.2620513141155243,6,109,,,,,
,6,118,0.4931543171405792,0.5010872483253479,,,
,6,118,,,0.26656919717788696,,
0.2584577202796936,7,119,,,,,
0.2419145703315735,7,129,,,,,
,7,135,0.4999955892562866,0.49432626366615295,,,
,7,135,,,0.23426668345928192,,
0.2556169927120209,8,139,,,,,
0.25934770703315735,8,149,,,,,
,8,152,0.5319579243659973,0.4819464683532715,,,
,8,152,,,0.20691406726837158,,
0.11457627266645432,9,159,,,,,
0.13736644387245178,9,169,,,,,
,9,169,0.5565789341926575,0.4993654787540436,,,
,9,169,,,0.18319247663021088,,
0.14043371379375458,10,179,,,,,
,10,186,0.5868996381759644,0.49983224272727966,,,
,10,186,,,0.15491876006126404,,
0.14048072695732117,11,189,,,,,
0.11868000030517578,11,199,,,,,
,11,203,0.6376104950904846,0.4951801598072052,,,
,11,203,,,0.13842891156673431,,
0.1254083216190338,12,209,,,,,
0.08789718151092529,12,219,,,,,
,12,220,0.6522796154022217,0.4951261281967163,,,
,12,220,,,0.12221924960613251,,
0.13357722759246826,13,229,,,,,
,13,237,0.7038179039955139,0.5467612147331238,,,
,13,237,,,0.10168963670730591,,
0.07761995494365692,14,239,,,,,
0.09158704429864883,14,249,,,,,
,14,254,0.7441922426223755,0.49880149960517883,,,
,14,254,,,0.09003942459821701,,
0.09869763255119324,15,259,,,,,
0.08423624187707901,15,269,,,,,
,15,271,0.7612671852111816,0.5176163911819458,,,
,15,271,,,0.07910294830799103,,
0.08018866926431656,16,279,,,,,
,16,288,0.8278862833976746,0.4840394854545593,,,
,16,288,,,0.07133220881223679,,
0.06137409806251526,17,289,,,,,
0.058568596839904785,17,299,,,,,
,17,305,0.8491319417953491,0.5069200992584229,,,
,17,305,,,0.060688428580760956,,
0.05505990982055664,18,309,,,,,
0.02046489343047142,18,319,,,,,
,18,322,0.8826382756233215,0.47495922446250916,,,
,18,322,,,0.049998607486486435,,
0.03459303826093674,19,329,,,,,
0.04407641291618347,19,339,,,,,
,19,339,0.9402705430984497,0.48358699679374695,,,
,19,339,,,0.03887119144201279,,
0.0265803262591362,20,349,,,,,
,20,356,0.9765067100524902,0.4679127037525177,,,
,20,356,,,0.0338137224316597,,
0.015580898150801659,21,359,,,,,
0.026735639199614525,21,369,,,,,
,21,373,1.030507206916809,0.49677595496177673,,,
,21,373,,,0.028300339356064796,,
0.02097867801785469,22,379,,,,,
0.016256937757134438,22,389,,,,,
,22,390,1.068216323852539,0.4687665104866028,,,
,22,390,,,0.027141252532601357,,
0.01793058216571808,23,399,,,,,
,23,407,1.08413827419281,0.49415841698646545,,,
,23,407,,,0.020989490672945976,,
0.03194640576839447,24,409,,,,,
0.03513152897357941,24,419,,,,,
,24,424,1.1313462257385254,0.5004017949104309,,,
,24,424,,,0.020550664514303207,,
,4,425,,,,0.3816363513469696,0.6011006832122803
